sigma,S,pinn_price,analytical_price,abs_error,rel_error,region
0.1,502.74000000334996,402.89324951171875,400.17667981369567,2.716569698023079,0.0067884258005433806,in_domain
0.1,506.52000000329997,406.7375793457031,403.9566798136457,2.7808995320574468,0.006884152858520221,in_domain
0.1,510.30000000325,410.57672119140625,407.7366798135957,2.8400413778105644,0.006965381135464539,in_domain
0.1,514.0800000032,414.41046142578125,411.5166798135457,2.893781612235557,0.007031991056952302,in_domain
0.1,517.8600000031499,418.2386779785156,415.29667981349564,2.9419981650199816,0.007084087853390003,in_domain
0.1,521.6400000031,422.0614013671875,419.0766798134457,2.9847215537417924,0.007122137063485512,in_domain
0.1,525.42000000305,425.87841796875,422.85667981339566,3.021738155354342,0.007146010219556703,in_domain
0.1,529.200000003,429.6899108886719,426.6366798133457,3.0532310753261527,0.007156513304627128,in_domain
0.1,532.98000000295,433.4958801269531,430.4166798132957,3.079200313657452,0.007153998574109941,in_domain
0.1,536.7600000029,437.2962951660156,434.19667981324574,3.099615352769888,0.007138735731703608,in_domain
0.1,540.54000000285,441.0914306640625,437.9766798131957,3.1147508508668125,0.00711168195575003,in_domain
0.1,544.3200000027999,444.88134765625,441.75667981314564,3.124667843104362,0.007073278086991316,in_domain
0.1,548.10000000275,448.66619873046875,445.5366798130957,3.1295189173730478,0.007024155494191618,in_domain
0.1,551.8800000027,452.4462585449219,449.31667981304565,3.1295787318762223,0.006965195979767312,in_domain
0.1,555.66000000265,456.2215881347656,453.0966798129957,3.124908321769908,0.006896780446635883,in_domain
0.1,559.4400000026,459.9927978515625,456.87667981294567,3.1161180386168326,0.006820479521722651,in_domain
0.1,563.22000000255,463.7598571777344,460.65667981289573,3.1031773648386434,0.006736421071977197,in_domain
0.1,567.0000000025,467.5233459472656,464.4366798128457,3.086666134419943,0.006646042977621359,in_domain
0.1,570.7800000024499,471.2834167480469,468.21667981279563,3.0667369352512424,0.006549824189256559,in_domain
0.1,574.5600000024,475.0404052734375,471.9966798127457,3.043725460691803,0.0064486162527654526,in_domain
0.1,578.3400000023499,478.79486083984375,475.77667981269565,3.0181810271481027,0.006343692650796386,in_domain
0.1,582.1200000023,482.5470886230469,479.5566798126457,2.9904088104011635,0.0062357776177144756,in_domain
0.1,585.90000000225,486.29742431640625,483.33667981259566,2.960744503810588,0.006125635871373467,in_domain
0.1,589.6800000022,490.0461730957031,487.1166798125457,2.9294932831573988,0.00601394574352235,in_domain
0.1,593.46000000215,493.79376220703125,490.8966798124957,2.8970823945355733,0.0059016133407994355,in_domain
0.1,597.2400000021,497.54052734375,494.67667981244574,2.863847531304259,0.005789331998407673,in_domain
0.1,601.02000000205,501.2868957519531,498.4566798123957,2.8302159395574336,0.005677957692577503,in_domain
0.1,604.8000000019999,505.0328674316406,502.23667981234564,2.796187619294983,0.005567469943333774,in_domain
0.1,608.58000000195,508.77899169921875,506.0166798122957,2.762311886923044,0.005458934452413128,in_domain
0.1,612.3600000019,512.525146484375,509.79667981224566,2.7284666721293434,0.005352068344451002,in_domain
0.1,616.14000000185,516.2716064453125,513.5766798121957,2.694926633116779,0.005247369553660921,in_domain
0.1,619.9200000018,520.018310546875,517.3566798121457,2.6616307347293287,0.005144672599367573,in_domain
0.1,623.70000000175,523.7653198242188,521.1366798120957,2.6286400121230145,0.005044051040642185,in_domain
0.1,627.4800000017,527.51220703125,524.9166798120457,2.595527219204314,0.004944646110566883,in_domain
